benchmark,myapp_result,z3,q3b,cvc5,bitw,parse+z3,parse+cvc5,parse+bitw,simplify+z3,simplify+cvc5,simplify+bitw,myapp+z3,myapp+cvc5,myapp+bitw
../bench/non-incremental/BV/wintersteiger/fmsd13/fixpoint/sdlx-fixpoint-8.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/wintersteiger/fmsd13/fixpoint/small-pipeline-fixpoint-10.smt2, succ, timeout, sat, timeout, timeout, timeout, timeout, timeout, timeout, sat, timeout, timeout, timeout, sat
../bench/non-incremental/BV/wintersteiger/fmsd13/fixpoint/small-equiv-fixpoint-6.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/wintersteiger/fmsd13/fixpoint/small-equiv-fixpoint-8.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/wintersteiger/fmsd13/fixpoint/small-equiv-fixpoint-7.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/wintersteiger/fmsd13/fixpoint/small-pipeline-fixpoint-4.smt2, succ, timeout, sat, timeout, timeout, timeout, timeout, timeout, timeout, sat, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20210301-Alive2/oggenc/363_oggenc.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20210301-Alive2/oggenc/370_oggenc.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20210301-Alive2/oggenc/283_oggenc.smt2, myapp_crash, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20210301-Alive2/oggenc/386_oggenc.smt2, myapp_timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_459.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_436.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_201.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_467.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_431.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_383.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/gcd_2_true-unreach-call_true-no-overflow.i_914.smt2, succ, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat, sat, sat, sat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_58.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_462.smt2, succ, timeout, unsat, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_195.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_250.smt2, succ, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_435.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, timeout, sat, sat, sat, sat, sat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_389.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_407.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_228.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_434.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_262.smt2, succ, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_216.smt2, myapp_timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_228.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i_1353.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_61.smt2, succ, unsat, unsat, unsat, timeout, unsat, unsat, unsat, unsat, unsat, timeout, unsat, timeout, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_307.smt2, myapp_timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_233.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_228.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_240.smt2, myapp_timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_461.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_225.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_266.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_363.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_253.smt2, succ, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_436.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i_2406.smt2, succ, timeout, timeout, unsat, unsat, timeout, unsat, timeout, timeout, unsat, unsat, timeout, timeout, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_433.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_435.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_200.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_387.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_261.smt2, succ, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_223.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_233.smt2, succ, timeout, unsat, unsat, timeout, timeout, timeout, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_265.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/gcd_2_true-unreach-call_true-no-overflow.i_921.smt2, succ, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat, sat, sat, sat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_409.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/sum02_true-unreach-call_true-no-overflow.i_416.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_340.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_342.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_243.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_58.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_476.smt2, succ, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_434.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_436.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_230.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_247.smt2, myapp_timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_435.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_339.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_198.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_306.smt2, myapp_timeout, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_200.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i_2400.smt2, succ, unsat, timeout, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_225.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_341.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/sum02_false-unreach-call_true-no-overflow.c_415.smt2, succ, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat, sat, timeout, sat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_382.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_242.smt2, succ, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_389.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_1_true-unreach-call_true-no-overflow.i_410.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_462.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, unsat, unsat, unsat, unsat, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/MultCommutative_true-unreach-call_true-no-overflow_true-termination.c_3226.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, timeout, sat, sat, sat, sat, sat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/gcd_2_true-unreach-call_true-no-overflow.i_925.smt2, succ, unsat, timeout, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat, unsat, timeout, unsat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_437.smt2, succ, timeout, sat, sat, sat, timeout, sat, sat, sat, sat, sat, sat, sat, sat
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_198.smt2, succ, timeout, unsat, unsat, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, timeout, timeout
../bench/non-incremental/BV/20170501-Heizmann-UltimateAutomizer/jain_7_true-unreach-call_true-no-overflow.i_475.smt2, succ, timeout, timeout, unsat, timeout, timeout, timeout, timeout, timeout, unsat, timeout, timeout, timeout, timeout
